Date,Open,High,Low,Close,Forecast
1982-09-19,1.7085,1.7085,1.7085,1.7085,-1
1982-09-26,1.698,1.698,1.698,1.698,-1
1982-10-03,1.7045,1.7045,1.7045,1.7045,0
1982-10-10,1.704,1.704,1.704,1.704,-1
1982-10-17,1.698,1.698,1.698,1.698,-1
1982-10-24,1.677,1.677,1.677,1.677,-1
1982-10-31,1.6625,1.6625,1.6625,1.6625,-1
1982-11-07,1.6518,1.6518,1.6518,1.6518,-1
1982-11-14,1.6195,1.6195,1.6195,1.6195,-1
1982-11-21,1.5925,1.5925,1.5925,1.5925,-1
1982-11-28,1.641,1.641,1.641,1.641,0
1982-12-05,1.61,1.61,1.61,1.61,-1
1982-12-12,1.6,1.6,1.6,1.6,-1
1982-12-19,1.6,1.6,1.6,1.6,-1
1982-12-26,1.618,1.618,1.618,1.618,0
1983-01-02,1.61,1.61,1.61,1.61,-1
1983-01-09,1.581,1.581,1.581,1.581,-1
1983-01-16,1.5675,1.5675,1.5675,1.5675,-1
1983-01-23,1.5362,1.5362,1.5362,1.5362,-1
1983-01-30,1.5245,1.5245,1.5245,1.5245,-1
1983-02-06,1.5405,1.5405,1.5405,1.5405,0
1983-02-13,1.5435,1.5435,1.5435,1.5435,0
1983-02-20,1.527,1.527,1.527,1.527,-1
1983-02-27,1.511,1.511,1.511,1.511,-1
1983-03-06,1.5027,1.5027,1.5027,1.5027,-1
1983-03-13,1.4875,1.4875,1.4875,1.4875,-1
1983-03-20,1.46,1.46,1.46,1.46,-1
1983-03-27,1.4825,1.4825,1.4825,1.4825,0
1983-04-03,1.505,1.505,1.505,1.505,0
1983-04-10,1.5488,1.5488,1.5488,1.5488,0
1983-04-17,1.543,1.543,1.543,1.543,0
1983-04-24,1.5573,1.5573,1.5573,1.5573,0
1983-05-01,1.579,1.579,1.579,1.579,0
1983-05-08,1.5665,1.5665,1.5665,1.5665,0
1983-05-15,1.5562,1.5562,1.5562,1.5562,0
1983-05-22,1.6018,1.6018,1.6018,1.6018,0
1983-05-29,1.565,1.565,1.565,1.565,0
1983-06-05,1.5705,1.5705,1.5705,1.5705,0
1983-06-12,1.523,1.523,1.523,1.523,0
1983-06-19,1.5455,1.5455,1.5455,1.5455,0
1983-06-26,1.531,1.531,1.531,1.531,-1
1983-07-03,1.5415,1.5415,1.5415,1.5415,0
1983-07-10,1.5165,1.5165,1.5165,1.5165,-1
1983-07-17,1.5205,1.5205,1.5205,1.5205,0
1983-07-24,1.52,1.52,1.52,1.52,-1
1983-07-31,1.485,1.485,1.485,1.485,-1
1983-08-07,1.4815,1.4815,1.4815,1.4815,-1
1983-08-14,1.517,1.517,1.517,1.517,0
1983-08-21,1.5045,1.5045,1.5045,1.5045,-1
1983-08-28,1.495,1.495,1.495,1.495,-1
1983-09-04,1.494,1.494,1.494,1.494,-1
1983-09-11,1.502,1.502,1.502,1.502,0
1983-09-18,1.5027,1.5027,1.5027,1.5027,0
1983-09-25,1.4977,1.4977,1.4977,1.4977,-1
1983-10-02,1.509,1.509,1.509,1.509,0
1983-10-09,1.4994,1.4994,1.4994,1.4994,0
1983-10-16,1.5018,1.5018,1.5018,1.5018,0
1983-10-23,1.495,1.495,1.495,1.495,0
1983-10-30,1.488,1.488,1.488,1.488,-1
1983-11-06,1.491,1.491,1.491,1.491,0
1983-11-13,1.4695,1.4695,1.4695,1.4695,-1
1983-11-20,1.4595,1.4595,1.4595,1.4595,-1
1983-11-27,1.4572,1.4572,1.4572,1.4572,-1
1983-12-04,1.435,1.435,1.435,1.435,-1
1983-12-11,1.415,1.415,1.415,1.415,-1
1983-12-18,1.4315,1.4315,1.4315,1.4315,0
1983-12-25,1.4515,1.4515,1.4515,1.4515,0
1984-01-01,1.407,1.407,1.407,1.407,-1
1984-01-08,1.41,1.41,1.41,1.41,0
1984-01-15,1.4005,1.4005,1.4005,1.4005,-1
1984-01-22,1.4035,1.4035,1.4035,1.4035,0
1984-01-29,1.431,1.431,1.431,1.431,0
1984-02-05,1.4143,1.4143,1.4143,1.4143,0
1984-02-12,1.451,1.451,1.451,1.451,0
1984-02-19,1.4725,1.4725,1.4725,1.4725,0
1984-02-26,1.481,1.481,1.481,1.481,0
1984-03-04,1.4625,1.4625,1.4625,1.4625,0
1984-03-11,1.445,1.445,1.445,1.445,0
1984-03-18,1.436,1.436,1.436,1.436,0
1984-03-25,1.4375,1.4375,1.4375,1.4375,0
1984-04-01,1.43,1.43,1.43,1.43,0
1984-04-08,1.429,1.429,1.429,1.429,0
1984-04-15,1.416,1.416,1.416,1.416,-1
1984-04-22,1.4015,1.4015,1.4015,1.4015,0
1984-04-29,1.408,1.408,1.408,1.408,0
1984-05-06,1.3835,1.3835,1.3835,1.3835,-1
1984-05-13,1.3867,1.3867,1.3867,1.3867,0
1984-05-20,1.383,1.383,1.383,1.383,-1
1984-05-27,1.4035,1.4035,1.4035,1.4035,0
1984-06-03,1.3935,1.3935,1.3935,1.3935,-1
1984-06-10,1.3785,1.3785,1.3785,1.3785,-1
1984-06-17,1.3633,1.3633,1.3633,1.3633,-1
1984-06-24,1.3575,1.3575,1.3575,1.3575,-1
1984-07-01,1.316,1.316,1.316,1.316,-1
1984-07-08,1.3235,1.3235,1.3235,1.3235,0
1984-07-15,1.3232,1.3232,1.3232,1.3232,-1
1984-07-22,1.311,1.311,1.311,1.311,-1
1984-07-29,1.327,1.327,1.327,1.327,0
1984-08-05,1.3125,1.3125,1.3125,1.3125,-1
1984-08-12,1.322,1.322,1.322,1.322,0
1984-08-19,1.305,1.305,1.305,1.305,-1
1984-08-26,1.3075,1.3075,1.3075,1.3075,0
1984-09-02,1.273,1.273,1.273,1.273,-1
1984-09-09,1.266,1.266,1.266,1.266,-1
1984-09-16,1.245,1.245,1.245,1.245,-1
1984-09-23,1.234,1.234,1.234,1.234,-1
1984-09-30,1.2375,1.2375,1.2375,1.2375,0
1984-10-07,1.223,1.223,1.223,1.223,-1
1984-10-14,1.1915,1.1915,1.1915,1.1915,-1
1984-10-21,1.222,1.222,1.222,1.222,0
1984-10-28,1.251,1.251,1.251,1.251,0
1984-11-04,1.2605,1.2605,1.2605,1.2605,0
1984-11-11,1.254,1.254,1.254,1.254,0
1984-11-18,1.22,1.22,1.22,1.22,0
1984-11-25,1.197,1.197,1.197,1.197,-1
1984-12-02,1.2035,1.2035,1.2035,1.2035,0
1984-12-09,1.1935,1.1935,1.1935,1.1935,-1
1984-12-16,1.173,1.173,1.173,1.173,-1
1984-12-23,1.163,1.163,1.163,1.163,-1
1984-12-30,1.1535,1.1535,1.1535,1.1535,-1
1985-01-06,1.1245,1.1245,1.1245,1.1245,-1
1985-01-13,1.1195,1.1195,1.1195,1.1195,-1
1985-01-20,1.11,1.11,1.11,1.11,-1
1985-01-27,1.124,1.124,1.124,1.124,0
1985-02-03,1.109,1.109,1.109,1.109,-1
1985-02-10,1.102,1.102,1.102,1.102,-1
1985-02-17,1.0765,1.0765,1.0765,1.0765,-1
1985-02-24,1.072,1.072,1.072,1.072,-1
1985-03-03,1.064,1.064,1.064,1.064,-1
1985-03-10,1.084,1.084,1.084,1.084,0
1985-03-17,1.1725,1.1725,1.1725,1.1725,0
1985-03-24,1.236,1.236,1.236,1.236,0
1985-03-31,1.1985,1.1985,1.1985,1.1985,0
1985-04-07,1.2545,1.2545,1.2545,1.2545,0
1985-04-14,1.293,1.293,1.293,1.293,0
1985-04-21,1.216,1.216,1.216,1.216,0
1985-04-28,1.207,1.207,1.207,1.207,0
1985-05-05,1.2335,1.2335,1.2335,1.2335,0
1985-05-12,1.265,1.265,1.265,1.265,0
1985-05-19,1.2585,1.2585,1.2585,1.2585,0
1985-05-26,1.286,1.286,1.286,1.286,0
1985-06-02,1.268,1.268,1.268,1.268,0
1985-06-09,1.28,1.28,1.28,1.28,0
1985-06-16,1.287,1.287,1.287,1.287,0
1985-06-23,1.3095,1.3095,1.3095,1.3095,0
1985-06-30,1.327,1.327,1.327,1.327,0
1985-07-07,1.385,1.385,1.385,1.385,0
1985-07-14,1.399,1.399,1.399,1.399,0
1985-07-21,1.409,1.409,1.409,1.409,0
1985-07-28,1.371,1.371,1.371,1.371,0
1985-08-04,1.3575,1.3575,1.3575,1.3575,0
1985-08-11,1.3995,1.3995,1.3995,1.3995,0
1985-08-18,1.401,1.401,1.401,1.401,0
1985-08-25,1.391,1.391,1.391,1.391,0
1985-09-01,1.325,1.325,1.325,1.325,0
1985-09-08,1.34,1.34,1.34,1.34,0
1985-09-15,1.367,1.367,1.367,1.367,0
1985-09-22,1.4025,1.4025,1.4025,1.4025,0
1985-09-29,1.4155,1.4155,1.4155,1.4155,0
1985-10-06,1.4115,1.4115,1.4115,1.4115,0
1985-10-13,1.428,1.428,1.428,1.428,0
1985-10-20,1.422,1.422,1.422,1.422,0
1985-10-27,1.441,1.441,1.441,1.441,0
1985-11-03,1.4167,1.4167,1.4167,1.4167,0
1985-11-10,1.4217,1.4217,1.4217,1.4217,0
1985-11-17,1.455,1.455,1.455,1.455,0
1985-11-24,1.489,1.489,1.489,1.489,0
1985-12-01,1.4785,1.4785,1.4785,1.4785,0
1985-12-08,1.4365,1.4365,1.4365,1.4365,0
1985-12-15,1.425,1.425,1.425,1.425,0
1985-12-22,1.436,1.436,1.436,1.436,0
1985-12-29,1.4384,1.463,1.4343,1.4384,0
1986-01-05,1.4549,1.4664,1.4299,1.4549,0
1986-01-12,1.4382,1.4506,1.4313,1.4382,0
1986-01-19,1.3884,1.4311,1.3749,1.3884,0
1986-01-26,1.41,1.4194,1.3735,1.41,0
1986-02-02,1.3978,1.4104,1.3659,1.3978,-1
1986-02-09,1.4164,1.4214,1.3948,1.4164,0
1986-02-16,1.4439,1.4664,1.4148,1.4439,0
1986-02-23,1.4519,1.4958,1.446,1.4519,0
1986-03-02,1.4538,1.4698,1.4313,1.4538,0
1986-03-09,1.4659,1.4829,1.4379,1.4659,0
1986-03-16,1.5033,1.5063,1.4538,1.5033,0
1986-03-23,1.4834,1.5159,1.4538,1.4834,0
1986-03-30,1.4469,1.4758,1.4398,1.4469,0
1986-04-06,1.479,1.4818,1.4494,1.479,0
1986-04-13,1.5123,1.5253,1.4728,1.5123,0
1986-04-20,1.5368,1.5414,1.5043,1.5368,0
1986-04-27,1.5285,1.5584,1.5099,1.5285,0
1986-05-04,1.5379,1.5535,1.5215,1.5379,0
1986-05-11,1.5239,1.5489,1.519,1.5239,0
1986-05-18,1.4944,1.533,1.4829,1.4944,0
1986-05-25,1.4729,1.509,1.47,1.4729,0
1986-06-01,1.5079,1.513,1.4645,1.5079,0
1986-06-08,1.5224,1.5359,1.4914,1.5224,0
1986-06-15,1.5007,1.5279,1.4954,1.5007,0
1986-06-22,1.527,1.5279,1.4855,1.527,0
1986-06-29,1.537,1.5495,1.5264,1.537,0
1986-07-06,1.5046,1.5499,1.5029,1.5046,0
1986-07-13,1.5044,1.5154,1.4764,1.5044,-1
1986-07-20,1.4804,1.5029,1.4795,1.4804,-1
1986-07-27,1.4834,1.4969,1.4655,1.4834,-1
1986-08-03,1.474,1.4904,1.4655,1.474,-1
1986-08-10,1.495,1.4974,1.471,1.495,0
1986-08-17,1.4895,1.506,1.4881,1.4895,0
1986-08-24,1.4874,1.4889,1.474,1.4874,-1
1986-08-31,1.497,1.5074,1.4875,1.497,0
1986-09-07,1.4751,1.4994,1.4549,1.4751,-1
1986-09-14,1.4754,1.4875,1.4629,1.4754,-1
1986-09-21,1.4341,1.4691,1.43,1.4341,-1
1986-09-28,1.4389,1.4559,1.4301,1.4389,-1
1986-10-05,1.4324,1.4444,1.4159,1.4324,-1
1986-10-12,1.4319,1.444,1.4245,1.4319,0
1986-10-19,1.4114,1.4364,1.408,1.4114,-1
1986-10-26,1.4239,1.4357,1.3967,1.4239,0
1986-11-02,1.4271,1.4337,1.4059,1.4271,0
1986-11-09,1.429,1.4429,1.4154,1.429,0
1986-11-16,1.4165,1.4304,1.4077,1.4165,-1
1986-11-23,1.4345,1.4379,1.4114,1.4345,0
1986-11-30,1.4279,1.4385,1.4239,1.4279,0
1986-12-07,1.4275,1.4414,1.4199,1.4275,-1
1986-12-14,1.4323,1.4354,1.426,1.4323,0
1986-12-21,1.4714,1.4729,1.437,1.4714,0
1986-12-28,1.4911,1.4969,1.4544,1.4911,0
1987-01-04,1.4754,1.484,1.463,1.4754,0
1987-01-11,1.5151,1.5181,1.4763,1.5151,0
1987-01-18,1.5239,1.5407,1.5077,1.5239,0
1987-01-25,1.5118,1.5476,1.5024,1.5118,0
1987-02-01,1.5082,1.5338,1.5005,1.5082,0
1987-02-08,1.5206,1.5352,1.4977,1.5206,0
1987-02-15,1.5275,1.5335,1.5165,1.5275,0
1987-02-22,1.5448,1.5492,1.5319,1.5448,0
1987-03-01,1.5864,1.5886,1.552,1.5864,0
1987-03-08,1.5743,1.5999,1.5721,1.5743,0
1987-03-15,1.6013,1.6082,1.5729,1.6013,0
1987-03-22,1.6073,1.6233,1.5955,1.6073,0
1987-03-29,1.6112,1.6156,1.5875,1.6112,0
1987-04-05,1.6222,1.6291,1.6095,1.6222,0
1987-04-12,1.6299,1.6363,1.6194,1.6299,0
1987-04-19,1.6608,1.6613,1.6247,1.6608,0
1987-04-26,1.6726,1.6737,1.6492,1.6726,0
1987-05-03,1.6704,1.6886,1.6676,1.6704,0
1987-05-10,1.6791,1.6823,1.66,1.6791,0
1987-05-17,1.6676,1.6889,1.6665,1.6676,0
1987-05-24,1.6279,1.6704,1.604,1.6279,0
1987-05-31,1.6286,1.6505,1.6151,1.6286,0
1987-06-07,1.6516,1.6679,1.6254,1.6516,0
1987-06-14,1.6097,1.6491,1.6066,1.6097,0
1987-06-21,1.6105,1.6265,1.5868,1.6105,-1
1987-06-28,1.6097,1.6243,1.5953,1.6097,0
1987-07-05,1.6116,1.6238,1.6044,1.6116,0
1987-07-12,1.6029,1.6383,1.5996,1.6029,-1
1987-07-19,1.6048,1.6102,1.5914,1.6048,-1
1987-07-26,1.5903,1.6072,1.5878,1.5903,-1
1987-08-02,1.5642,1.5953,1.5621,1.5642,-1
1987-08-09,1.5868,1.5957,1.5618,1.5868,0
1987-08-16,1.6307,1.6328,1.5863,1.6307,0
1987-08-23,1.6317,1.6347,1.6069,1.6317,0
1987-08-30,1.6516,1.6608,1.6279,1.6516,0
1987-09-06,1.6423,1.6643,1.6385,1.6423,0
1987-09-13,1.6563,1.6567,1.632,1.6563,0
1987-09-20,1.6423,1.6553,1.6296,1.6423,0
1987-09-27,1.6183,1.644,1.6117,1.6183,0
1987-10-04,1.6532,1.6536,1.6145,1.6532,0
1987-10-11,1.6656,1.6669,1.6405,1.6656,0
1987-10-18,1.6841,1.6885,1.6423,1.6841,0
1987-10-25,1.7211,1.7314,1.6735,1.7211,0
1987-11-01,1.7856,1.7918,1.7256,1.7856,0
1987-11-08,1.7691,1.8003,1.7534,1.7691,0
1987-11-15,1.7767,1.8003,1.7407,1.7767,0
1987-11-22,1.813,1.813,1.7708,1.813,0
1987-11-29,1.7911,1.8336,1.7825,1.7911,0
1987-12-06,1.8374,1.8422,1.7842,1.8374,0
1987-12-13,1.8226,1.8453,1.8195,1.8226,0
1987-12-20,1.8425,1.8439,1.8147,1.8425,0
1987-12-27,1.8867,1.8871,1.8507,1.8867,0
1988-01-03,1.8175,1.8926,1.787,1.8175,0
1988-01-10,1.7685,1.8355,1.7608,1.7685,0
1988-01-17,1.7877,1.8074,1.7565,1.7877,-1
1988-01-24,1.7651,1.7861,1.7621,1.7651,0
1988-01-31,1.7519,1.7728,1.7488,1.7519,-1
1988-02-07,1.7399,1.7642,1.7198,1.7399,-1
1988-02-14,1.7476,1.7535,1.7343,1.7476,0
1988-02-21,1.7707,1.7741,1.7483,1.7707,0
1988-02-28,1.7741,1.7775,1.7642,1.7741,0
1988-03-06,1.8565,1.8574,1.7737,1.8565,0
1988-03-13,1.8241,1.8613,1.8185,1.8241,0
1988-03-20,1.8432,1.8459,1.8232,1.8432,0
1988-03-27,1.8889,1.8907,1.8402,1.8889,0
1988-04-03,1.874,1.8954,1.8608,1.874,0
1988-04-10,1.8882,1.8902,1.8343,1.8882,0
1988-04-17,1.8848,1.9052,1.883,1.8848,0
1988-04-24,1.8758,1.8868,1.8671,1.8758,0
1988-05-01,1.8604,1.8753,1.8579,1.8604,0
1988-05-08,1.8898,1.8927,1.8622,1.8898,0
1988-05-15,1.8627,1.8947,1.8471,1.8627,0
1988-05-22,1.8558,1.8726,1.8534,1.8558,0
1988-05-29,1.7941,1.8558,1.7932,1.7941,0
1988-06-05,1.8169,1.8229,1.7861,1.8169,0
1988-06-12,1.7828,1.8259,1.7771,1.7828,-1
1988-06-19,1.7259,1.7911,1.7193,1.7259,-1
1988-06-26,1.6975,1.7343,1.6897,1.6975,-1
1988-07-03,1.7007,1.7232,1.6765,1.7007,-1
1988-07-10,1.6606,1.7017,1.6496,1.6606,-1
1988-07-17,1.7394,1.7427,1.6544,1.7394,0
1988-07-24,1.7082,1.7522,1.7002,1.7082,-1
1988-07-31,1.6885,1.7259,1.6867,1.6885,-1
1988-08-07,1.7151,1.7169,1.6798,1.7151,0
1988-08-14,1.6972,1.7376,1.6855,1.6972,-1
1988-08-21,1.6837,1.7055,1.6696,1.6837,-1
1988-08-28,1.684,1.6939,1.663,1.684,-1
1988-09-04,1.6954,1.7112,1.6645,1.6954,0
1988-09-11,1.6776,1.6996,1.6696,1.6776,-1
1988-09-18,1.6707,1.6868,1.6618,1.6707,-1
1988-09-25,1.6913,1.6921,1.6579,1.6913,0
1988-10-02,1.6975,1.7035,1.6892,1.6975,0
1988-10-09,1.7562,1.7615,1.6981,1.7562,0
1988-10-16,1.7607,1.7669,1.7362,1.7607,0
1988-10-23,1.7711,1.7752,1.7407,1.7711,0
1988-10-30,1.7663,1.7869,1.7607,1.7663,0
1988-11-06,1.8098,1.8146,1.7547,1.8098,0
1988-11-13,1.814,1.839,1.7994,1.814,0
1988-11-20,1.8417,1.8464,1.811,1.8417,0
1988-11-27,1.8643,1.8661,1.8327,1.8643,0
1988-12-04,1.8455,1.8717,1.8247,1.8455,0
1988-12-11,1.8187,1.8449,1.8089,1.8187,0
1988-12-18,1.7988,1.8265,1.7907,1.7988,0
1988-12-25,1.8089,1.8128,1.7797,1.8089,0
1989-01-01,1.7776,1.83,1.7738,1.7776,0
1989-01-08,1.7636,1.7907,1.7568,1.7636,0
1989-01-15,1.7761,1.7784,1.7459,1.7761,0
1989-01-22,1.7584,1.7821,1.7561,1.7584,-1
1989-01-29,1.7415,1.7644,1.7376,1.7415,-1
1989-02-05,1.7459,1.7737,1.7272,1.7459,-1
1989-02-12,1.7743,1.7873,1.7446,1.7743,0
1989-02-19,1.7553,1.7776,1.7412,1.7553,-1
1989-02-26,1.7186,1.7579,1.71,1.7186,-1
1989-03-05,1.717,1.7342,1.7116,1.717,-1
1989-03-12,1.7116,1.7277,1.7079,1.7116,-1
1989-03-19,1.7189,1.7277,1.7051,1.7189,0
1989-03-26,1.6848,1.7202,1.6741,1.6848,-1
1989-04-02,1.6926,1.71,1.6684,1.6926,-1
1989-04-09,1.7035,1.7087,1.6859,1.7035,0
1989-04-16,1.7121,1.7215,1.7009,1.7121,0
1989-04-23,1.6856,1.7178,1.6825,1.6856,-1
1989-04-30,1.6741,1.6882,1.67,1.6741,-1
1989-05-07,1.6606,1.6819,1.6562,1.6606,-1
1989-05-14,1.6107,1.6578,1.6052,1.6107,-1
1989-05-21,1.5898,1.6114,1.5519,1.5898,-1
1989-05-28,1.6028,1.6054,1.553,1.6028,0
1989-06-04,1.5477,1.6054,1.5444,1.5477,-1
1989-06-11,1.5394,1.5549,1.4904,1.5394,-1
1989-06-18,1.5644,1.5738,1.5253,1.5644,0
1989-06-25,1.5519,1.571,1.5374,1.5519,-1
1989-07-02,1.6285,1.6375,1.5446,1.6285,0
1989-07-09,1.605,1.6449,1.6034,1.605,0
1989-07-16,1.6153,1.6339,1.5999,1.6153,0
1989-07-23,1.6524,1.6664,1.6087,1.6524,0
1989-07-30,1.6039,1.67,1.6039,1.6039,0
1989-08-06,1.5822,1.6342,1.5789,1.5822,0
1989-08-13,1.5653,1.5931,1.5536,1.5653,-1
1989-08-20,1.5666,1.5909,1.5593,1.5666,0
1989-08-27,1.5556,1.5929,1.5337,1.5556,0
1989-09-03,1.5367,1.5567,1.5337,1.5367,-1
1989-09-10,1.5646,1.5922,1.5323,1.5646,0
1989-09-17,1.571,1.5852,1.5534,1.571,0
1989-09-24,1.6192,1.6305,1.5859,1.6192,0
1989-10-01,1.6052,1.6258,1.5949,1.6052,0
1989-10-08,1.5829,1.6092,1.5367,1.5829,0
1989-10-15,1.5896,1.6072,1.5706,1.5896,0
1989-10-22,1.5785,1.6154,1.5608,1.5785,0
1989-10-29,1.5685,1.5855,1.5625,1.5685,0
1989-11-05,1.5765,1.593,1.5655,1.5765,0
1989-11-12,1.5674,1.5976,1.5646,1.5674,0
1989-11-19,1.5635,1.5753,1.5535,1.5635,0
1989-11-26,1.5613,1.5716,1.5528,1.5613,-1
1989-12-03,1.5835,1.585,1.561,1.5835,0
1989-12-10,1.604,1.6148,1.5785,1.604,0
1989-12-17,1.625,1.6275,1.5945,1.625,0
1989-12-24,1.6115,1.6325,1.5975,1.6115,0
1989-12-31,1.635,1.642,1.604,1.635,0
1990-01-07,1.6605,1.6725,1.6345,1.6605,0
1990-01-14,1.6445,1.674,1.637,1.6445,0
1990-01-21,1.6635,1.667,1.634,1.6635,0
1990-01-28,1.6833,1.6888,1.6523,1.6833,0
1990-02-04,1.697,1.7071,1.6855,1.697,0
1990-02-11,1.699,1.7005,1.678,1.699,0
1990-02-18,1.708,1.7173,1.6955,1.708,0
1990-02-25,1.6473,1.7067,1.643,1.6473,0
1990-03-04,1.616,1.6545,1.615,1.616,0
1990-03-11,1.619,1.6276,1.597,1.619,0
1990-03-18,1.601,1.6237,1.5883,1.601,-1
1990-03-25,1.6452,1.6507,1.5953,1.6452,0
