Date,Open,High,Low,Close,Forecast
1977-03-06,282.01,282.01,282.01,282.01,-1
1977-03-13,280.82,280.82,280.82,280.82,-1
1977-03-20,278.32,278.32,278.32,278.32,-1
1977-03-27,276.17,276.17,276.17,276.17,-1
1977-04-03,273.22,273.22,273.22,273.22,-1
1977-04-10,273.82,273.82,273.82,273.82,0
1977-04-17,277.78,277.78,277.78,277.78,0
1977-04-24,277.78,277.78,277.78,277.78,-1
1977-05-01,276.85,276.85,276.85,276.85,-1
1977-05-08,277.62,277.62,277.62,277.62,0
1977-05-15,277.24,277.24,277.24,277.24,-1
1977-05-22,277.28,277.28,277.28,277.28,0
1977-05-29,276.28,276.28,276.28,276.28,0
1977-06-05,273.67,273.67,273.67,273.67,-1
1977-06-12,272.7,272.7,272.7,272.7,-1
1977-06-19,272.0,272.0,272.0,272.0,-1
1977-06-26,267.13,267.13,267.13,267.13,-1
1977-07-03,264.76,264.76,264.76,264.76,-1
1977-07-10,265.32,265.32,265.32,265.32,0
1977-07-17,264.24,264.24,264.24,264.24,-1
1977-07-24,266.81,266.81,266.81,266.81,0
1977-07-31,265.85,265.85,265.85,265.85,-1
1977-08-07,266.38,266.38,266.38,266.38,0
1977-08-14,267.27,267.27,267.27,267.27,0
1977-08-21,267.09,267.09,267.09,267.09,-1
1977-08-28,267.97,267.97,267.97,267.97,0
1977-09-04,266.84,266.84,266.84,266.84,0
1977-09-11,267.09,267.09,267.09,267.09,0
1977-09-18,266.81,266.81,266.81,266.81,0
1977-09-25,263.71,263.71,263.71,263.71,0
1977-10-02,257.6,257.6,257.6,257.6,-1
1977-10-09,253.0,253.0,253.0,253.0,-1
1977-10-16,254.32,254.32,254.32,254.32,0
1977-10-23,250.5,250.5,250.5,250.5,-1
1977-10-30,249.0,249.0,249.0,249.0,-1
1977-11-06,246.18,246.18,246.18,246.18,-1
1977-11-13,243.49,243.49,243.49,243.49,-1
1977-11-20,239.98,239.98,239.98,239.98,-1
1977-11-27,242.51,242.51,242.51,242.51,0
1977-12-04,242.37,242.37,242.37,242.37,-1
1977-12-11,240.59,240.59,240.59,240.59,-1
1977-12-18,241.66,241.66,241.66,241.66,0
1977-12-25,239.98,239.98,239.98,239.98,-1
1978-01-01,240.38,240.38,240.38,240.38,0
1978-01-08,241.49,241.49,241.49,241.49,0
1978-01-15,241.85,241.85,241.85,241.85,0
1978-01-22,241.37,241.37,241.37,241.37,-1
1978-01-29,241.84,241.84,241.84,241.84,0
1978-02-05,241.58,241.58,241.58,241.58,0
1978-02-12,239.81,239.81,239.81,239.81,0
1978-02-19,240.21,240.21,240.21,240.21,0
1978-02-26,237.02,237.02,237.02,237.02,-1
1978-03-05,235.9,235.9,235.9,235.9,-1
1978-03-12,231.0,231.0,231.0,231.0,-1
1978-03-19,228.0,228.0,228.0,228.0,-1
1978-03-26,229.89,229.89,229.89,229.89,0
1978-04-02,220.12,220.12,220.12,220.12,-1
1978-04-09,219.4,219.4,219.4,219.4,-1
1978-04-16,225.89,225.89,225.89,225.89,0
1978-04-23,224.97,224.97,224.97,224.97,-1
1978-04-30,224.59,224.59,224.59,224.59,-1
1978-05-07,225.63,225.63,225.63,225.63,0
1978-05-14,228.0,228.0,228.0,228.0,0
1978-05-21,225.68,225.68,225.68,225.68,0
1978-05-28,221.24,221.24,221.24,221.24,-1
1978-06-04,220.6,220.6,220.6,220.6,-1
1978-06-11,215.89,215.89,215.89,215.89,-1
1978-06-18,207.47,207.47,207.47,207.47,-1
1978-06-25,203.71,203.71,203.71,203.71,-1
1978-07-02,202.35,202.35,202.35,202.35,-1
1978-07-09,202.59,202.59,202.59,202.59,0
1978-07-16,200.94,200.94,200.94,200.94,-1
1978-07-23,190.59,190.59,190.59,190.59,-1
1978-07-30,190.19,190.19,190.19,190.19,-1
1978-08-06,185.53,185.53,185.53,185.53,-1
1978-08-13,188.86,188.86,188.86,188.86,0
1978-08-20,192.57,192.57,192.57,192.57,0
1978-08-27,190.8,190.8,190.8,190.8,-1
1978-09-03,192.9,192.9,192.9,192.9,0
1978-09-10,189.85,189.85,189.85,189.85,-1
1978-09-17,188.25,188.25,188.25,188.25,-1
1978-09-24,189.19,189.19,189.19,189.19,0
1978-10-01,188.4,188.4,188.4,188.4,-1
1978-10-08,185.9,185.9,185.9,185.9,-1
1978-10-15,181.8,181.8,181.8,181.8,-1
1978-10-22,179.0,179.0,179.0,179.0,-1
1978-10-29,189.0,189.0,189.0,189.0,0
1978-11-05,188.6,188.6,188.6,188.6,0
1978-11-12,195.6,195.6,195.6,195.6,0
1978-11-19,195.05,195.05,195.05,195.05,0
1978-11-26,201.7,201.7,201.7,201.7,0
1978-12-03,198.1,198.1,198.1,198.1,0
1978-12-10,195.8,195.8,195.8,195.8,0
1978-12-17,194.1,194.1,194.1,194.1,0
1978-12-24,194.3,194.3,194.3,194.3,0
1978-12-31,196.65,196.65,196.65,196.65,0
1979-01-07,197.6,197.6,197.6,197.6,0
1979-01-14,198.25,198.25,198.25,198.25,0
1979-01-21,199.55,199.55,199.55,199.55,0
1979-01-28,201.6,201.6,201.6,201.6,0
1979-02-04,198.8,198.8,198.8,198.8,0
1979-02-11,200.7,200.7,200.7,200.7,0
1979-02-18,201.4,201.4,201.4,201.4,0
1979-02-25,204.9,204.9,204.9,204.9,0
1979-03-04,204.7,204.7,204.7,204.7,0
1979-03-11,207.45,207.45,207.45,207.45,0
1979-03-18,205.9,205.9,205.9,205.9,0
1979-03-25,209.58,209.58,209.58,209.58,0
1979-04-01,214.9,214.9,214.9,214.9,0
1979-04-08,215.9,215.9,215.9,215.9,0
1979-04-15,218.3,218.3,218.3,218.3,0
1979-04-22,219.9,219.9,219.9,219.9,0
1979-04-29,221.5,221.5,221.5,221.5,0
1979-05-06,215.13,215.13,215.13,215.13,0
1979-05-13,218.8,218.8,218.8,218.8,0
1979-05-20,219.75,219.75,219.75,219.75,0
1979-05-27,221.28,221.28,221.28,221.28,0
1979-06-03,218.6,218.6,218.6,218.6,0
1979-06-10,218.8,218.8,218.8,218.8,0
1979-06-17,215.8,215.8,215.8,215.8,0
1979-06-24,217.8,217.8,217.8,217.8,0
1979-07-01,217.5,217.5,217.5,217.5,-1
1979-07-08,217.35,217.35,217.35,217.35,-1
1979-07-15,217.1,217.1,217.1,217.1,-1
1979-07-22,215.4,215.4,215.4,215.4,0
1979-07-29,216.9,216.9,216.9,216.9,0
1979-08-05,215.9,215.9,215.9,215.9,-1
1979-08-12,217.3,217.3,217.3,217.3,0
1979-08-19,219.25,219.25,219.25,219.25,0
1979-08-26,220.4,220.4,220.4,220.4,0
1979-09-02,220.8,220.8,220.8,220.8,0
1979-09-09,223.4,223.4,223.4,223.4,0
1979-09-16,222.45,222.45,222.45,222.45,0
1979-09-23,224.5,224.5,224.5,224.5,0
1979-09-30,224.15,224.15,224.15,224.15,0
1979-10-07,227.5,227.5,227.5,227.5,0
1979-10-14,230.65,230.65,230.65,230.65,0
1979-10-21,234.3,234.3,234.3,234.3,0
1979-10-28,234.55,234.55,234.55,234.55,0
1979-11-04,243.55,243.55,243.55,243.55,0
1979-11-11,246.5,246.5,246.5,246.5,0
1979-11-18,249.0,249.0,249.0,249.0,0
1979-11-25,249.55,249.55,249.55,249.55,0
1979-12-02,240.2,240.2,240.2,240.2,0
1979-12-09,242.55,242.55,242.55,242.55,0
1979-12-16,239.9,239.9,239.9,239.9,0
1979-12-23,240.55,240.55,240.55,240.55,0
1979-12-30,234.8,234.8,234.8,234.8,0
1980-01-06,236.05,236.05,236.05,236.05,0
1980-01-13,239.65,239.65,239.65,239.65,0
1980-01-20,239.6,239.6,239.6,239.6,-1
1980-01-27,240.45,240.45,240.45,240.45,0
1980-02-03,241.65,241.65,241.65,241.65,0
1980-02-10,243.2,243.2,243.2,243.2,0
1980-02-17,247.45,247.45,247.45,247.45,0
1980-02-24,251.65,251.65,251.65,251.65,0
1980-03-02,247.85,247.85,247.85,247.85,0
1980-03-09,249.05,249.05,249.05,249.05,0
1980-03-16,248.92,248.92,248.92,248.92,0
1980-03-23,249.65,249.65,249.65,249.65,0
1980-03-30,258.75,258.75,258.75,258.75,0
1980-04-06,252.5,252.5,252.5,252.5,0
1980-04-13,249.4,249.4,249.4,249.4,0
1980-04-20,246.0,246.0,246.0,246.0,0
1980-04-27,240.35,240.35,240.35,240.35,0
1980-05-04,231.8,231.8,231.8,231.8,-1
1980-05-11,229.6,229.6,229.6,229.6,-1
1980-05-18,221.25,221.25,221.25,221.25,-1
1980-05-25,223.0,223.0,223.0,223.0,0
1980-06-01,219.3,219.3,219.3,219.3,-1
1980-06-08,216.0,216.0,216.0,216.0,-1
1980-06-15,217.2,217.2,217.2,217.2,0
1980-06-22,217.55,217.55,217.55,217.55,0
1980-06-29,219.0,219.0,219.0,219.0,0
1980-07-06,217.7,217.7,217.7,217.7,-1
1980-07-13,220.27,220.27,220.27,220.27,0
1980-07-20,225.4,225.4,225.4,225.4,0
1980-07-27,227.0,227.0,227.0,227.0,0
1980-08-03,226.3,226.3,226.3,226.3,0
1980-08-10,225.75,225.75,225.75,225.75,0
1980-08-17,223.8,223.8,223.8,223.8,0
1980-08-24,219.1,219.1,219.1,219.1,0
1980-08-31,218.0,218.0,218.0,218.0,0
1980-09-07,213.2,213.2,213.2,213.2,0
1980-09-14,210.8,210.8,210.8,210.8,-1
1980-09-21,211.7,211.7,211.7,211.7,0
1980-09-28,207.6,207.6,207.6,207.6,-1
1980-10-05,209.0,209.0,209.0,209.0,0
1980-10-12,208.2,208.2,208.2,208.2,-1
1980-10-19,212.75,212.75,212.75,212.75,0
1980-10-26,211.05,211.05,211.05,211.05,-1
1980-11-02,213.1,213.1,213.1,213.1,0
1980-11-09,212.9,212.9,212.9,212.9,0
1980-11-16,213.8,213.8,213.8,213.8,0
1980-11-23,216.6,216.6,216.6,216.6,0
1980-11-30,211.6,211.6,211.6,211.6,0
1980-12-07,210.5,210.5,210.5,210.5,-1
1980-12-14,208.2,208.2,208.2,208.2,0
1980-12-21,208.4,208.4,208.4,208.4,0
1980-12-28,202.5,202.5,202.5,202.5,0
1981-01-04,203.0,203.0,203.0,203.0,0
1981-01-11,202.9,202.9,202.9,202.9,-1
1981-01-18,202.75,202.75,202.75,202.75,-1
1981-01-25,206.7,206.7,206.7,206.7,0
1981-02-01,203.8,203.8,203.8,203.8,-1
1981-02-08,207.45,207.45,207.45,207.45,0
1981-02-15,206.8,206.8,206.8,206.8,0
1981-02-22,209.7,209.7,209.7,209.7,0
1981-03-01,209.0,209.0,209.0,209.0,0
1981-03-08,207.55,207.55,207.55,207.55,0
1981-03-15,208.25,208.25,208.25,208.25,0
1981-03-22,211.8,211.8,211.8,211.8,0
1981-03-29,213.2,213.2,213.2,213.2,0
1981-04-05,215.17,215.17,215.17,215.17,0
1981-04-12,217.5,217.5,217.5,217.5,0
1981-04-19,214.3,214.3,214.3,214.3,0
1981-04-26,215.75,215.75,215.75,215.75,0
1981-05-03,217.6,217.6,217.6,217.6,0
1981-05-10,223.05,223.05,223.05,223.05,0
1981-05-17,222.5,222.5,222.5,222.5,0
1981-05-24,223.9,223.9,223.9,223.9,0
1981-05-31,227.8,227.8,227.8,227.8,0
1981-06-07,224.15,224.15,224.15,224.15,0
1981-06-14,223.35,223.35,223.35,223.35,0
1981-06-21,224.85,224.85,224.85,224.85,0
1981-06-28,228.5,228.5,228.5,228.5,0
1981-07-05,228.3,228.3,228.3,228.3,0
1981-07-12,231.97,231.97,231.97,231.97,0
1981-07-19,234.52,234.52,234.52,234.52,0
1981-07-26,240.4,240.4,240.4,240.4,0
1981-08-02,234.9,234.9,234.9,234.9,0
1981-08-09,233.75,233.75,233.75,233.75,0
1981-08-16,227.25,227.25,227.25,227.25,0
1981-08-23,229.1,229.1,229.1,229.1,0
1981-08-30,229.7,229.7,229.7,229.7,0
1981-09-06,231.35,231.35,231.35,231.35,0
1981-09-13,226.3,226.3,226.3,226.3,0
1981-09-20,229.7,229.7,229.7,229.7,0
1981-09-27,232.05,232.05,232.05,232.05,0
1981-10-04,226.55,226.55,226.55,226.55,0
1981-10-11,230.6,230.6,230.6,230.6,0
1981-10-18,232.3,232.3,232.3,232.3,0
1981-10-25,232.8,232.8,232.8,232.8,0
1981-11-01,229.05,229.05,229.05,229.05,0
1981-11-08,227.35,227.35,227.35,227.35,-1
1981-11-15,218.65,218.65,218.65,218.65,-1
1981-11-22,215.65,215.65,215.65,215.65,-1
1981-11-29,216.5,216.5,216.5,216.5,0
1981-12-06,219.3,219.3,219.3,219.3,0
1981-12-13,219.0,219.0,219.0,219.0,-1
1981-12-20,222.1,222.1,222.1,222.1,0
1981-12-27,219.8,219.8,219.8,219.8,-1
1982-01-03,221.4,221.4,221.4,221.4,0
1982-01-10,224.5,224.5,224.5,224.5,0
1982-01-17,227.4,227.4,227.4,227.4,0
1982-01-24,231.0,231.0,231.0,231.0,0
1982-01-31,233.5,233.5,233.5,233.5,0
1982-02-07,237.0,237.0,237.0,237.0,0
1982-02-14,233.6,233.6,233.6,233.6,0
1982-02-21,237.25,237.25,237.25,237.25,0
1982-02-28,233.9,233.9,233.9,233.9,0
1982-03-07,240.1,240.1,240.1,240.1,0
1982-03-14,244.0,244.0,244.0,244.0,0
1982-03-21,247.1,247.1,247.1,247.1,0
1982-03-28,245.6,245.6,245.6,245.6,0
1982-04-04,248.05,248.05,248.05,248.05,0
1982-04-11,247.8,247.8,247.8,247.8,0
1982-04-18,241.15,241.15,241.15,241.15,0
1982-04-25,235.85,235.85,235.85,235.85,0
1982-05-02,232.92,232.92,232.92,232.92,0
1982-05-09,235.25,235.25,235.25,235.25,0
1982-05-16,237.6,237.6,237.6,237.6,0
1982-05-23,243.3,243.3,243.3,243.3,0
1982-05-30,243.65,243.65,243.65,243.65,0
1982-06-06,247.55,247.55,247.55,247.55,0
1982-06-13,255.15,255.15,255.15,255.15,0
1982-06-20,257.7,257.7,257.7,257.7,0
1982-06-27,257.0,257.0,257.0,257.0,0
1982-07-04,255.8,255.8,255.8,255.8,0
1982-07-11,254.05,254.05,254.05,254.05,0
1982-07-18,249.2,249.2,249.2,249.2,0
1982-07-25,258.1,258.1,258.1,258.1,0
1982-08-01,260.1,260.1,260.1,260.1,0
1982-08-08,262.1,262.1,262.1,262.1,0
1982-08-15,254.75,254.75,254.75,254.75,0
1982-08-22,256.6,256.6,256.6,256.6,0
1982-08-29,257.8,257.8,257.8,257.8,0
1982-09-05,262.65,262.65,262.65,262.65,0
1982-09-12,263.2,263.2,263.2,263.2,0
1982-09-19,266.25,266.25,266.25,266.25,0
1982-09-26,268.9,268.9,268.9,268.9,0
1982-10-03,267.7,267.7,267.7,267.7,0
1982-10-10,269.7,269.7,269.7,269.7,0
1982-10-17,273.45,273.45,273.45,273.45,0
1982-10-24,277.1,277.1,277.1,277.1,0
1982-10-31,275.8,275.8,275.8,275.8,0
1982-11-07,268.5,268.5,268.5,268.5,0
1982-11-14,257.85,257.85,257.85,257.85,0
1982-11-21,250.2,250.2,250.2,250.2,-1
1982-11-28,246.6,246.6,246.6,246.6,-1
1982-12-05,244.25,244.25,244.25,244.25,-1
1982-12-12,244.15,244.15,244.15,244.15,-1
1982-12-19,238.1,238.1,238.1,238.1,-1
1982-12-26,234.7,234.7,234.7,234.7,-1
1983-01-02,229.1,229.1,229.1,229.1,-1
1983-01-09,230.5,230.5,230.5,230.5,0
1983-01-16,236.35,236.35,236.35,236.35,0
1983-01-23,236.4,236.4,236.4,236.4,0
1983-01-30,240.3,240.3,240.3,240.3,0
1983-02-06,234.7,234.7,234.7,234.7,0
1983-02-13,233.6,233.6,233.6,233.6,-1
1983-02-20,235.05,235.05,235.05,235.05,0
1983-02-27,235.8,235.8,235.8,235.8,0
1983-03-06,238.45,238.45,238.45,238.45,0
1983-03-13,240.3,240.3,240.3,240.3,0
1983-03-20,237.1,237.1,237.1,237.1,0
1983-03-27,239.95,239.95,239.95,239.95,0
1983-04-03,239.3,239.3,239.3,239.3,0
1983-04-10,237.6,237.6,237.6,237.6,0
1983-04-17,236.85,236.85,236.85,236.85,0
1983-04-24,238.3,238.3,238.3,238.3,0
1983-05-01,234.7,234.7,234.7,234.7,0
1983-05-08,231.3,231.3,231.3,231.3,-1
1983-05-15,234.1,234.1,234.1,234.1,0
1983-05-22,237.97,237.97,237.97,237.97,0
1983-05-29,239.0,239.0,239.0,239.0,0
1983-06-05,242.18,242.18,242.18,242.18,0
1983-06-12,239.9,239.9,239.9,239.9,0
1983-06-19,237.3,237.3,237.3,237.3,0
1983-06-26,239.15,239.15,239.15,239.15,0
1983-07-03,241.35,241.35,241.35,241.35,0
1983-07-10,241.25,241.25,241.25,241.25,0
1983-07-17,240.25,240.25,240.25,240.25,0
1983-07-24,241.75,241.75,241.75,241.75,0
1983-07-31,243.9,243.9,243.9,243.9,0
1983-08-07,247.05,247.05,247.05,247.05,0
1983-08-14,244.0,244.0,244.0,244.0,0
1983-08-21,245.65,245.65,245.65,245.65,0
1983-08-28,246.8,246.8,246.8,246.8,0
1983-09-04,244.55,244.55,244.55,244.55,0
1983-09-11,243.55,243.55,243.55,243.55,0
1983-09-18,239.6,239.6,239.6,239.6,0
1983-09-25,235.65,235.65,235.65,235.65,-1
1983-10-02,230.85,230.85,230.85,230.85,-1
1983-10-09,232.8,232.8,232.8,232.8,0
1983-10-16,232.38,232.38,232.38,232.38,-1
1983-10-23,232.7,232.7,232.7,232.7,0
1983-10-30,236.65,236.65,236.65,236.65,0
1983-11-06,235.25,235.25,235.25,235.25,-1
1983-11-13,235.9,235.9,235.9,235.9,0
1983-11-20,235.1,235.1,235.1,235.1,-1
1983-11-27,233.4,233.4,233.4,233.4,-1
1983-12-04,236.9,236.9,236.9,236.9,0
1983-12-11,235.5,235.5,235.5,235.5,0
1983-12-18,233.9,233.9,233.9,233.9,0
1983-12-25,231.7,231.7,231.7,231.7,0
1984-01-01,232.7,232.7,232.7,232.7,0
1984-01-08,233.4,233.4,233.4,233.4,0
1984-01-15,234.5,234.5,234.5,234.5,0
1984-01-22,234.28,234.28,234.28,234.28,0
1984-01-29,232.7,232.7,232.7,232.7,-1
1984-02-05,234.6,234.6,234.6,234.6,0
1984-02-12,233.2,233.2,233.2,233.2,0
1984-02-19,233.2,233.2,233.2,233.2,0
1984-02-26,228.2,228.2,228.2,228.2,-1
1984-03-04,224.8,224.8,224.8,224.8,-1
1984-03-11,225.85,225.85,225.85,225.85,0
1984-03-18,225.63,225.63,225.63,225.63,-1
1984-03-25,224.75,224.75,224.75,224.75,-1
1984-04-01,225.35,225.35,225.35,225.35,0
1984-04-08,224.7,224.7,224.7,224.7,-1
1984-04-15,225.1,225.1,225.1,225.1,0
1984-04-22,226.55,226.55,226.55,226.55,0
1984-04-29,226.85,226.85,226.85,226.85,0
1984-05-06,230.3,230.3,230.3,230.3,0
1984-05-13,233.35,233.35,233.35,233.35,0
1984-05-20,231.7,231.7,231.7,231.7,0
1984-05-27,230.1,230.1,230.1,230.1,0
1984-06-03,231.72,231.72,231.72,231.72,0
1984-06-10,233.0,233.0,233.0,233.0,0
1984-06-17,235.95,235.95,235.95,235.95,0
1984-06-24,237.3,237.3,237.3,237.3,0
1984-07-01,241.25,241.25,241.25,241.25,0
1984-07-08,241.45,241.45,241.45,241.45,0
1984-07-15,245.2,245.2,245.2,245.2,0
1984-07-22,245.4,245.4,245.4,245.4,0
1984-07-29,241.8,241.8,241.8,241.8,0
1984-08-05,242.5,242.5,242.5,242.5,0
1984-08-12,241.1,241.1,241.1,241.1,0
1984-08-19,241.2,241.2,241.2,241.2,0
1984-08-26,241.9,241.9,241.9,241.9,0
1984-09-02,245.8,245.8,245.8,245.8,0
1984-09-09,245.65,245.65,245.65,245.65,0
1984-09-16,244.4,244.4,244.4,244.4,0
1984-09-23,246.9,246.9,246.9,246.9,0
1984-09-30,246.95,246.95,246.95,246.95,0
1984-10-07,248.1,248.1,248.1,248.1,0
1984-10-14,247.25,247.25,247.25,247.25,0
1984-10-21,245.5,245.5,245.5,245.5,0
1984-10-28,242.0,242.0,242.0,242.0,0
1984-11-04,241.0,241.0,241.0,241.0,0
1984-11-11,242.8,242.8,242.8,242.8,0
1984-11-18,245.4,245.4,245.4,245.4,0
1984-11-25,247.5,247.5,247.5,247.5,0
1984-12-02,247.4,247.4,247.4,247.4,0
1984-12-09,247.75,247.75,247.75,247.75,0
1984-12-16,247.95,247.95,247.95,247.95,0
1984-12-23,250.45,250.45,250.45,250.45,0
1984-12-30,253.2,253.2,253.2,253.2,0
1985-01-06,253.83,253.83,253.83,253.83,0
1985-01-13,254.58,254.58,254.58,254.58,0
1985-01-20,253.95,253.95,253.95,253.95,0
1985-01-27,256.75,256.75,256.75,256.75,0
1985-02-03,260.7,260.7,260.7,260.7,0
1985-02-10,257.85,257.85,257.85,257.85,0
1985-02-17,262.8,262.8,262.8,262.8,0
1985-02-24,260.35,260.35,260.35,260.35,0
1985-03-03,261.63,261.63,261.63,261.63,0
1985-03-10,260.55,260.55,260.55,260.55,0
1985-03-17,255.65,255.65,255.65,255.65,0
1985-03-24,251.0,251.0,251.0,251.0,0
1985-03-31,254.85,254.85,254.85,254.85,0
1985-04-07,251.35,251.35,251.35,251.35,0
1985-04-14,247.4,247.4,247.4,247.4,-1
1985-04-21,252.95,252.95,252.95,252.95,0
1985-04-28,253.85,253.85,253.85,253.85,0
1985-05-05,252.4,252.4,252.4,252.4,-1
1985-05-12,250.7,250.7,250.7,250.7,-1
1985-05-19,251.1,251.1,251.1,251.1,0
1985-05-26,251.2,251.2,251.2,251.2,0
1985-06-02,249.55,249.55,249.55,249.55,-1
1985-06-09,248.75,248.75,248.75,248.75,-1
1985-06-16,248.15,248.15,248.15,248.15,-1
1985-06-23,248.4,248.4,248.4,248.4,0
1985-06-30,247.0,247.0,247.0,247.0,0
1985-07-07,240.95,240.95,240.95,240.95,-1
1985-07-14,238.75,238.75,238.75,238.75,-1
1985-07-21,239.25,239.25,239.25,239.25,0
1985-07-28,237.45,237.45,237.45,237.45,-1
1985-08-04,238.55,238.55,238.55,238.55,0
1985-08-11,236.85,236.85,236.85,236.85,-1
1985-08-18,236.5,236.5,236.5,236.5,-1
1985-08-25,239.0,239.0,239.0,239.0,0
1985-09-01,243.6,243.6,243.6,243.6,0
1985-09-08,242.0,242.0,242.0,242.0,0
1985-09-15,240.1,240.1,240.1,240.1,0
1985-09-22,220.1,220.1,220.1,220.1,0
1985-09-29,213.45,213.45,213.45,213.45,-1
1985-10-06,214.65,214.65,214.65,214.65,0
1985-10-13,215.15,215.15,215.15,215.15,0
1985-10-20,214.9,214.9,214.9,214.9,-1
1985-10-27,209.0,209.0,209.0,209.0,-1
1985-11-03,205.85,205.85,205.85,205.85,-1
1985-11-10,204.3,204.3,204.3,204.3,-1
1985-11-17,201.35,201.35,201.35,201.35,-1
1985-11-24,202.1,202.1,202.1,202.1,0
1985-12-01,203.4,203.4,203.4,203.4,0
1985-12-08,202.8,202.8,202.8,202.8,-1
1985-12-15,202.7,202.7,202.7,202.7,-1
1985-12-22,202.2,202.2,202.2,202.2,-1
1985-12-29,202.53,202.77,198.69,202.53,0
1986-01-05,202.01,202.68,200.98,202.01,0
1986-01-12,202.52,203.27,201.88,202.52,0
1986-01-19,196.05,202.86,195.68,196.05,-1
1986-01-26,192.3,196.4,192.19,192.3,-1
1986-02-02,191.35,192.91,189.72,191.35,-1
1986-02-09,182.0,189.81,181.56,182.0,-1
1986-02-16,182.98,184.38,177.16,182.98,-1
1986-02-23,180.55,183.08,177.79,180.55,-1
1986-03-02,179.45,181.29,178.46,179.45,-1
1986-03-09,176.67,180.8,175.82,176.67,-1
1986-03-16,175.86,177.3,174.74,175.86,-1
1986-03-23,168.41,180.88,167.5,168.41,-1
1986-03-30,180.21,180.7,168.94,180.21,0
1986-04-06,178.1,183.17,177.52,178.1,0
1986-04-13,174.16,179.72,173.93,174.16,-1
1986-04-20,168.51,172.36,166.98,168.51,-1
1986-04-27,169.32,170.78,166.53,169.32,0
1986-05-04,162.19,168.12,161.63,162.19,-1
1986-05-11,165.29,165.73,160.0,165.29,0
1986-05-18,169.49,170.69,166.4,169.49,0
1986-05-25,174.17,174.49,167.97,174.17,0
1986-06-01,167.27,179.21,167.19,167.27,0
1986-06-08,165.23,168.39,165.08,165.23,-1
1986-06-15,167.48,167.97,164.99,167.48,0
1986-06-22,165.37,169.29,165.02,165.37,-1
1986-06-29,160.49,164.29,160.24,160.49,-1
1986-07-06,161.28,161.9,159.03,161.28,-1
1986-07-13,156.34,161.49,156.28,156.34,-1
1986-07-20,158.18,158.48,154.73,158.18,0
1986-07-27,153.89,157.77,153.13,153.89,-1
1986-08-03,153.97,155.32,153.39,153.97,-1
1986-08-10,153.83,154.79,153.42,153.83,-1
1986-08-17,153.27,154.73,152.69,153.27,-1
1986-08-24,154.47,156.34,153.54,154.47,0
1986-08-31,155.09,155.64,153.59,155.09,0
1986-09-07,155.35,157.2,154.14,155.35,0
1986-09-14,152.06,156.29,151.55,152.06,-1
1986-09-21,154.01,154.78,152.9,154.01,0
1986-09-28,153.6,154.51,153.2,153.6,-1
1986-10-05,154.11,155.05,153.1,154.11,0
1986-10-12,154.01,154.51,153.57,154.01,0
1986-10-19,161.0,161.64,154.01,161.0,0
1986-10-26,163.29,164.03,158.48,163.29,0
1986-11-02,162.82,164.74,162.48,162.82,0
1986-11-09,161.44,162.62,160.2,161.44,0
1986-11-16,163.56,163.73,161.81,163.56,0
1986-11-23,161.47,164.3,161.24,161.47,0
1986-11-30,161.71,162.55,160.87,161.71,0
1986-12-07,162.65,162.79,161.71,162.65,0
1986-12-14,162.65,163.36,162.25,162.65,0
1986-12-21,161.0,162.65,161.0,161.0,0
1986-12-28,158.02,160.16,157.24,158.02,0
1987-01-04,158.02,159.29,157.26,158.02,-1
1987-01-11,153.2,158.1,151.93,153.2,-1
1987-01-18,152.93,154.37,150.3,152.93,-1
1987-01-25,153.58,153.96,150.11,153.58,0
1987-02-01,154.26,154.91,151.76,154.26,0
1987-02-08,153.58,154.74,151.93,153.58,-1
1987-02-15,153.47,154.8,152.88,153.47,0
1987-02-22,153.15,154.01,152.77,153.15,-1
1987-03-01,153.36,154.26,153.15,153.36,0
1987-03-08,152.39,153.9,152.33,152.39,-1
1987-03-15,151.6,152.33,150.95,151.6,-1
1987-03-22,147.05,150.79,146.94,147.05,-1
1987-03-29,145.94,147.7,144.48,145.94,-1
1987-04-05,142.77,147.38,141.44,142.77,-1
1987-04-12,142.99,143.8,140.22,142.99,-1
1987-04-19,139.25,143.2,138.87,139.25,-1
1987-04-26,139.68,141.34,137.11,139.68,-1
1987-05-03,139.73,139.95,137.92,139.73,0
1987-05-10,139.58,140.88,138.85,139.58,0
1987-05-17,140.83,140.88,139.0,140.83,0
1987-05-24,143.88,144.59,140.53,143.88,0
1987-05-31,143.88,145.86,140.75,143.88,0
1987-06-07,143.88,144.15,141.49,143.88,0
1987-06-14,144.73,145.39,143.68,144.73,0
1987-06-21,146.32,146.83,144.25,146.32,0
1987-06-28,148.79,148.84,145.78,148.79,0
1987-07-05,150.74,151.23,148.47,150.74,0
1987-07-12,152.91,152.99,148.18,152.91,0
1987-07-19,149.4,153.45,149.4,149.4,0
1987-07-26,149.98,151.08,148.71,149.98,0
1987-08-02,151.74,152.08,149.79,151.74,0
1987-08-09,149.98,152.47,149.4,149.98,0
1987-08-16,142.15,150.45,142.1,142.15,0
1987-08-23,141.8,144.2,140.78,141.8,-1
1987-08-30,141.9,142.59,140.29,141.9,-1
1987-09-06,143.81,144.04,140.77,143.81,0
1987-09-13,142.47,144.87,142.34,142.47,-1
1987-09-20,143.37,144.47,142.74,143.37,0
1987-09-27,146.88,147.51,143.74,146.88,0
