Date,Open,High,Low,Close,Forecast
1977-02-20,1.2025,1.2025,1.2025,1.2025,0
1977-02-27,1.2013,1.2013,1.2013,1.2013,-1
1977-03-06,1.1988,1.1988,1.1988,1.1988,-1
1977-03-13,1.2006,1.2006,1.2006,1.2006,0
1977-03-20,1.2009,1.2009,1.2009,1.2009,0
1977-03-27,1.2009,1.2009,1.2009,1.2009,0
1977-04-03,1.2018,1.2018,1.2018,1.2018,0
1977-04-10,1.2063,1.2063,1.2063,1.2063,0
1977-04-17,1.206,1.206,1.206,1.206,0
1977-04-24,1.2118,1.2118,1.2118,1.2118,0
1977-05-01,1.2121,1.2121,1.2121,1.2121,0
1977-05-08,1.209,1.209,1.209,1.209,0
1977-05-15,1.2098,1.2098,1.2098,1.2098,0
1977-05-22,1.2101,1.2101,1.2101,1.2101,0
1977-05-29,1.2107,1.2107,1.2107,1.2107,0
1977-06-05,1.2098,1.2098,1.2098,1.2098,0
1977-06-12,1.2092,1.2092,1.2092,1.2092,0
1977-06-19,1.209,1.209,1.209,1.209,0
1977-06-26,1.2145,1.2145,1.2145,1.2145,0
1977-07-03,1.2247,1.2247,1.2247,1.2247,0
1977-07-10,1.2139,1.2139,1.2139,1.2139,0
1977-07-17,1.2243,1.2243,1.2243,1.2243,0
1977-07-24,1.2134,1.2134,1.2134,1.2134,0
1977-07-31,1.2148,1.2148,1.2148,1.2148,0
1977-08-07,1.2035,1.2035,1.2035,1.2035,0
1977-08-14,1.2034,1.2034,1.2034,1.2034,-1
1977-08-21,1.2076,1.2076,1.2076,1.2076,0
1977-08-28,1.205,1.205,1.205,1.205,-1
1977-09-04,1.2018,1.2018,1.2018,1.2018,-1
1977-09-11,1.2002,1.2002,1.2002,1.2002,-1
1977-09-18,1.2002,1.2002,1.2002,1.2002,-1
1977-09-25,1.2074,1.2074,1.2074,1.2074,0
1977-10-02,1.2132,1.2132,1.2132,1.2132,0
1977-10-09,1.2183,1.2183,1.2183,1.2183,0
1977-10-16,1.2198,1.2198,1.2198,1.2198,0
1977-10-23,1.2229,1.2229,1.2229,1.2229,0
1977-10-30,1.2249,1.2249,1.2249,1.2249,0
1977-11-06,1.2243,1.2243,1.2243,1.2243,0
1977-11-13,1.2284,1.2284,1.2284,1.2284,0
1977-11-20,1.2366,1.2366,1.2366,1.2366,0
1977-11-27,1.2337,1.2337,1.2337,1.2337,0
1977-12-04,1.245,1.245,1.245,1.245,0
1977-12-11,1.266,1.266,1.266,1.266,0
1977-12-18,1.2636,1.2636,1.2636,1.2636,0
1977-12-25,1.2892,1.2892,1.2892,1.2892,0
1978-01-01,1.2757,1.2757,1.2757,1.2757,0
1978-01-08,1.2791,1.2791,1.2791,1.2791,0
1978-01-15,1.2794,1.2794,1.2794,1.2794,0
1978-01-22,1.2855,1.2855,1.2855,1.2855,0
1978-01-29,1.2762,1.2762,1.2762,1.2762,0
1978-02-05,1.2778,1.2778,1.2778,1.2778,0
1978-02-12,1.2967,1.2967,1.2967,1.2967,0
1978-02-19,1.3103,1.3103,1.3103,1.3103,0
1978-02-26,1.3132,1.3132,1.3132,1.3132,0
1978-03-05,1.2965,1.2965,1.2965,1.2965,0
1978-03-12,1.3132,1.3132,1.3132,1.3132,0
1978-03-19,1.3139,1.3139,1.3139,1.3139,0
1978-03-26,1.3323,1.3323,1.3323,1.3323,0
1978-04-02,1.3312,1.3312,1.3312,1.3312,0
1978-04-09,1.3249,1.3249,1.3249,1.3249,0
1978-04-16,1.298,1.298,1.298,1.298,0
1978-04-23,1.3026,1.3026,1.3026,1.3026,0
1978-04-30,1.3002,1.3002,1.3002,1.3002,0
1978-05-07,1.2827,1.2827,1.2827,1.2827,-1
1978-05-14,1.2809,1.2809,1.2809,1.2809,-1
1978-05-21,1.2784,1.2784,1.2784,1.2784,-1
1978-05-28,1.2982,1.2982,1.2982,1.2982,0
1978-06-04,1.2958,1.2958,1.2958,1.2958,-1
1978-06-11,1.2943,1.2943,1.2943,1.2943,-1
1978-06-18,1.3038,1.3038,1.3038,1.3038,0
1978-06-25,1.3091,1.3091,1.3091,1.3091,0
1978-07-02,1.3196,1.3196,1.3196,1.3196,0
1978-07-09,1.3193,1.3193,1.3193,1.3193,0
1978-07-16,1.3238,1.3238,1.3238,1.3238,0
1978-07-23,1.3321,1.3321,1.3321,1.3321,0
1978-07-30,1.3376,1.3376,1.3376,1.3376,0
1978-08-06,1.3716,1.3716,1.3716,1.3716,0
1978-08-13,1.3643,1.3643,1.3643,1.3643,0
1978-08-20,1.3443,1.3443,1.3443,1.3443,0
1978-08-27,1.3617,1.3617,1.3617,1.3617,0
1978-09-03,1.3539,1.3539,1.3539,1.3539,0
1978-09-10,1.363,1.363,1.363,1.363,0
1978-09-17,1.3734,1.3734,1.3734,1.3734,0
1978-09-24,1.385,1.385,1.385,1.385,0
1978-10-01,1.4039,1.4039,1.4039,1.4039,0
1978-10-08,1.4259,1.4259,1.4259,1.4259,0
1978-10-15,1.4535,1.4535,1.4535,1.4535,0
1978-10-22,1.493,1.493,1.493,1.493,0
1978-10-29,1.4047,1.4047,1.4047,1.4047,0
1978-11-05,1.4055,1.4055,1.4055,1.4055,0
1978-11-12,1.3818,1.3818,1.3818,1.3818,0
1978-11-19,1.378,1.378,1.378,1.378,0
1978-11-26,1.3774,1.3774,1.3774,1.3774,0
1978-12-03,1.3841,1.3841,1.3841,1.3841,0
1978-12-10,1.3965,1.3965,1.3965,1.3965,0
1978-12-17,1.4213,1.4213,1.4213,1.4213,0
1978-12-24,1.4455,1.4455,1.4455,1.4455,0
1978-12-31,1.4282,1.4282,1.4282,1.4282,0
1979-01-07,1.4192,1.4192,1.4192,1.4192,0
1979-01-14,1.4304,1.4304,1.4304,1.4304,0
1979-01-21,1.4239,1.4239,1.4239,1.4239,0
1979-01-28,1.4023,1.4023,1.4023,1.4023,0
1979-02-04,1.4278,1.4278,1.4278,1.4278,0
1979-02-11,1.4221,1.4221,1.4221,1.4221,0
1979-02-18,1.4231,1.4231,1.4231,1.4231,0
1979-02-25,1.419,1.419,1.419,1.419,0
1979-03-04,1.4221,1.4221,1.4221,1.4221,0
1979-03-11,1.416,1.416,1.416,1.416,-1
1979-03-18,1.4162,1.4162,1.4162,1.4162,0
1979-03-25,1.4158,1.4158,1.4158,1.4158,-1
1979-04-01,1.4023,1.4023,1.4023,1.4023,-1
1979-04-08,1.3935,1.3935,1.3935,1.3935,-1
1979-04-15,1.3931,1.3931,1.3931,1.3931,-1
1979-04-22,1.4015,1.4015,1.4015,1.4015,0
1979-04-29,1.3961,1.3961,1.3961,1.3961,-1
1979-05-06,1.3951,1.3951,1.3951,1.3951,-1
1979-05-13,1.3803,1.3803,1.3803,1.3803,-1
1979-05-20,1.3805,1.3805,1.3805,1.3805,0
1979-05-27,1.3816,1.3816,1.3816,1.3816,0
1979-06-03,1.3847,1.3847,1.3847,1.3847,0
1979-06-10,1.3966,1.3966,1.3966,1.3966,0
1979-06-17,1.4229,1.4229,1.4229,1.4229,0
1979-06-24,1.4292,1.4292,1.4292,1.4292,0
1979-07-01,1.4355,1.4355,1.4355,1.4355,0
1979-07-08,1.4374,1.4374,1.4374,1.4374,0
1979-07-15,1.4461,1.4461,1.4461,1.4461,0
1979-07-22,1.4465,1.4465,1.4465,1.4465,0
1979-07-29,1.4378,1.4378,1.4378,1.4378,0
1979-08-05,1.4453,1.4453,1.4453,1.4453,0
1979-08-12,1.4378,1.4378,1.4378,1.4378,0
1979-08-19,1.4415,1.4415,1.4415,1.4415,0
1979-08-26,1.4424,1.4424,1.4424,1.4424,0
1979-09-02,1.4524,1.4524,1.4524,1.4524,0
1979-09-09,1.4505,1.4505,1.4505,1.4505,0
1979-09-16,1.4791,1.4791,1.4791,1.4791,0
1979-09-23,1.4952,1.4952,1.4952,1.4952,0
1979-09-30,1.4799,1.4799,1.4799,1.4799,0
1979-10-07,1.4573,1.4573,1.4573,1.4573,0
1979-10-14,1.4533,1.4533,1.4533,1.4533,0
1979-10-21,1.448,1.448,1.448,1.448,0
1979-10-28,1.4533,1.4533,1.4533,1.4533,0
1979-11-04,1.4533,1.4533,1.4533,1.4533,0
1979-11-11,1.4661,1.4661,1.4661,1.4661,0
1979-11-18,1.4754,1.4754,1.4754,1.4754,0
1979-11-25,1.497,1.497,1.497,1.497,0
1979-12-02,1.483,1.483,1.483,1.483,0
1979-12-09,1.491,1.491,1.491,1.491,0
1979-12-16,1.4959,1.4959,1.4959,1.4959,0
1979-12-23,1.5076,1.5076,1.5076,1.5076,0
1979-12-30,1.5129,1.5129,1.5129,1.5129,0
1980-01-06,1.5108,1.5108,1.5108,1.5108,0
1980-01-13,1.5083,1.5083,1.5083,1.5083,0
1980-01-20,1.5004,1.5004,1.5004,1.5004,0
1980-01-27,1.4919,1.4919,1.4919,1.4919,0
1980-02-03,1.4948,1.4948,1.4948,1.4948,0
1980-02-10,1.497,1.497,1.497,1.497,0
1980-02-17,1.4813,1.4813,1.4813,1.4813,0
1980-02-24,1.4689,1.4689,1.4689,1.4689,-1
1980-03-02,1.4507,1.4507,1.4507,1.4507,-1
1980-03-09,1.4219,1.4219,1.4219,1.4219,-1
1980-03-16,1.393,1.393,1.393,1.393,-1
1980-03-23,1.362,1.362,1.362,1.362,-1
1980-03-30,1.3405,1.3405,1.3405,1.3405,-1
1980-04-06,1.3906,1.3906,1.3906,1.3906,0
1980-04-13,1.4104,1.4104,1.4104,1.4104,0
1980-04-20,1.4358,1.4358,1.4358,1.4358,0
1980-04-27,1.431,1.431,1.431,1.431,0
1980-05-04,1.4362,1.4362,1.4362,1.4362,0
1980-05-11,1.447,1.447,1.447,1.447,0
1980-05-18,1.4603,1.4603,1.4603,1.4603,0
1980-05-25,1.4646,1.4646,1.4646,1.4646,0
1980-06-01,1.4669,1.4669,1.4669,1.4669,0
1980-06-08,1.4808,1.4808,1.4808,1.4808,0
1980-06-15,1.471,1.471,1.471,1.471,0
1980-06-22,1.4723,1.4723,1.4723,1.4723,0
1980-06-29,1.481,1.481,1.481,1.481,0
1980-07-06,1.4908,1.4908,1.4908,1.4908,0
1980-07-13,1.485,1.485,1.485,1.485,0
1980-07-20,1.4932,1.4932,1.4932,1.4932,0
1980-07-27,1.4531,1.4531,1.4531,1.4531,0
1980-08-03,1.4599,1.4599,1.4599,1.4599,0
1980-08-10,1.4569,1.4569,1.4569,1.4569,-1
1980-08-17,1.4405,1.4405,1.4405,1.4405,-1
1980-08-24,1.4465,1.4465,1.4465,1.4465,0
1980-08-31,1.4571,1.4571,1.4571,1.4571,0
1980-09-07,1.4577,1.4577,1.4577,1.4577,0
1980-09-14,1.4449,1.4449,1.4449,1.4449,-1
1980-09-21,1.438,1.438,1.438,1.438,-1
1980-09-28,1.4341,1.4341,1.4341,1.4341,-1
1980-10-05,1.4388,1.4388,1.4388,1.4388,0
1980-10-12,1.4138,1.4138,1.4138,1.4138,-1
1980-10-19,1.3966,1.3966,1.3966,1.3966,-1
1980-10-26,1.3734,1.3734,1.3734,1.3734,-1
1980-11-02,1.3383,1.3383,1.3383,1.3383,-1
1980-11-09,1.3672,1.3672,1.3672,1.3672,0
1980-11-16,1.3548,1.3548,1.3548,1.3548,-1
1980-11-23,1.3499,1.3499,1.3499,1.3499,-1
1980-11-30,1.3301,1.3301,1.3301,1.3301,-1
1980-12-07,1.3017,1.3017,1.3017,1.3017,-1
1980-12-14,1.3106,1.3106,1.3106,1.3106,0
1980-12-21,1.3373,1.3373,1.3373,1.3373,0
1980-12-28,1.3154,1.3154,1.3154,1.3154,-1
1981-01-04,1.3205,1.3205,1.3205,1.3205,0
1981-01-11,1.2905,1.2905,1.2905,1.2905,-1
1981-01-18,1.2852,1.2852,1.2852,1.2852,-1
1981-01-25,1.2349,1.2349,1.2349,1.2349,-1
1981-02-01,1.2177,1.2177,1.2177,1.2177,-1
1981-02-08,1.1857,1.1857,1.1857,1.1857,-1
1981-02-15,1.2424,1.2424,1.2424,1.2424,0
1981-02-22,1.2117,1.2117,1.2117,1.2117,-1
1981-03-01,1.2051,1.2051,1.2051,1.2051,-1
1981-03-08,1.2203,1.2203,1.2203,1.2203,0
1981-03-15,1.2453,1.2453,1.2453,1.2453,0
1981-03-22,1.2067,1.2067,1.2067,1.2067,0
1981-03-29,1.2038,1.2038,1.2038,1.2038,-1
1981-04-05,1.1946,1.1946,1.1946,1.1946,-1
1981-04-12,1.1725,1.1725,1.1725,1.1725,-1
1981-04-19,1.1774,1.1774,1.1774,1.1774,0
1981-04-26,1.1621,1.1621,1.1621,1.1621,-1
1981-05-03,1.1377,1.1377,1.1377,1.1377,-1
1981-05-10,1.1119,1.1119,1.1119,1.1119,-1
1981-05-17,1.1062,1.1062,1.1062,1.1062,-1
1981-05-24,1.1019,1.1019,1.1019,1.1019,-1
1981-05-31,1.06,1.06,1.06,1.06,-1
1981-06-07,1.0705,1.0705,1.0705,1.0705,0
1981-06-14,1.074,1.074,1.074,1.074,0
1981-06-21,1.0724,1.0724,1.0724,1.0724,-1
1981-06-28,1.063,1.063,1.063,1.063,-1
1981-07-05,1.0498,1.0498,1.0498,1.0498,-1
1981-07-12,1.0564,1.0564,1.0564,1.0564,0
1981-07-19,1.0514,1.0514,1.0514,1.0514,-1
1981-07-26,1.041,1.041,1.041,1.041,-1
1981-08-02,1.0121,1.0121,1.0121,1.0121,-1
1981-08-09,1.0218,1.0218,1.0218,1.0218,0
1981-08-16,1.0413,1.0413,1.0413,1.0413,0
1981-08-23,1.0424,1.0424,1.0424,1.0424,0
1981-08-30,1.0591,1.0591,1.0591,1.0591,0
1981-09-06,1.0624,1.0624,1.0624,1.0624,0
1981-09-13,1.1216,1.1216,1.1216,1.1216,0
1981-09-20,1.0961,1.0961,1.0961,1.0961,0
1981-09-27,1.1114,1.1114,1.1114,1.1114,0
1981-10-04,1.1386,1.1386,1.1386,1.1386,0
1981-10-11,1.1121,1.1121,1.1121,1.1121,0
1981-10-18,1.0976,1.0976,1.0976,1.0976,0
1981-10-25,1.1056,1.1056,1.1056,1.1056,0
1981-11-01,1.1188,1.1188,1.1188,1.1188,0
1981-11-08,1.1198,1.1198,1.1198,1.1198,0
1981-11-15,1.1079,1.1079,1.1079,1.1079,0
1981-11-22,1.1215,1.1215,1.1215,1.1215,0
1981-11-29,1.1191,1.1191,1.1191,1.1191,0
1981-12-06,1.0983,1.0983,1.0983,1.0983,0
1981-12-13,1.0867,1.0867,1.0867,1.0867,-1
1981-12-20,1.0915,1.0915,1.0915,1.0915,0
1981-12-27,1.1046,1.1046,1.1046,1.1046,0
1982-01-03,1.1006,1.1006,1.1006,1.1006,0
1982-01-10,1.0777,1.0777,1.0777,1.0777,-1
1982-01-17,1.0774,1.0774,1.0774,1.0774,-1
1982-01-24,1.0728,1.0728,1.0728,1.0728,-1
1982-01-31,1.0578,1.0578,1.0578,1.0578,-1
1982-02-07,1.0441,1.0441,1.0441,1.0441,-1
1982-02-14,1.0493,1.0493,1.0493,1.0493,0
1982-02-21,1.0324,1.0324,1.0324,1.0324,-1
1982-02-28,1.0458,1.0458,1.0458,1.0458,0
1982-03-07,1.0312,1.0312,1.0312,1.0312,-1
1982-03-14,1.0209,1.0209,1.0209,1.0209,-1
1982-03-21,1.0127,1.0127,1.0127,1.0127,-1
1982-03-28,1.0116,1.0116,1.0116,1.0116,-1
1982-04-04,1.0025,1.0025,1.0025,1.0025,-1
1982-04-11,1.0028,1.0028,1.0028,1.0028,0
1982-04-18,1.0158,1.0158,1.0158,1.0158,0
1982-04-25,1.04,1.04,1.04,1.04,0
1982-05-02,1.0572,1.0572,1.0572,1.0572,0
1982-05-09,1.0485,1.0485,1.0485,1.0485,0
1982-05-16,1.0515,1.0515,1.0515,1.0515,0
1982-05-23,1.0339,1.0339,1.0339,1.0339,0
1982-05-30,1.0272,1.0272,1.0272,1.0272,0
1982-06-06,1.0117,1.0117,1.0117,1.0117,0
1982-06-13,0.9701,0.9701,0.9701,0.9701,0
1982-06-20,0.957,0.957,0.957,0.957,-1
1982-06-27,0.9643,0.9643,0.9643,0.9643,0
1982-07-04,0.9557,0.9557,0.9557,0.9557,-1
1982-07-11,0.9577,0.9577,0.9577,0.9577,0
1982-07-18,0.9896,0.9896,0.9896,0.9896,0
1982-07-25,0.9679,0.9679,0.9679,0.9679,-1
1982-08-01,0.9532,0.9532,0.9532,0.9532,-1
1982-08-08,0.9485,0.9485,0.9485,0.9485,-1
1982-08-15,0.9678,0.9678,0.9678,0.9678,0
1982-08-22,0.9641,0.9641,0.9641,0.9641,0
1982-08-29,0.9606,0.9606,0.9606,0.9606,0
1982-09-05,0.9474,0.9474,0.9474,0.9474,0
1982-09-12,0.9496,0.9496,0.9496,0.9496,0
1982-09-19,0.9419,0.9419,0.9419,0.9419,-1
1982-09-26,0.9393,0.9393,0.9393,0.9393,-1
1982-10-03,0.9407,0.9407,0.9407,0.9407,0
1982-10-10,0.9362,0.9362,0.9362,0.9362,-1
1982-10-17,0.9327,0.9327,0.9327,0.9327,-1
1982-10-24,0.9207,0.9207,0.9207,0.9207,-1
1982-10-31,0.9158,0.9158,0.9158,0.9158,-1
1982-11-07,0.9093,0.9093,0.9093,0.9093,-1
1982-11-14,0.9235,0.9235,0.9235,0.9235,0
1982-11-21,0.9295,0.9295,0.9295,0.9295,0
1982-11-28,0.9605,0.9605,0.9605,0.9605,0
1982-12-05,0.9459,0.9459,0.9459,0.9459,0
1982-12-12,0.9618,0.9618,0.9618,0.9618,0
1982-12-19,0.9696,0.9696,0.9696,0.9696,0
1982-12-26,0.9756,0.9756,0.9756,0.9756,0
1983-01-02,0.9911,0.9911,0.9911,0.9911,0
1983-01-09,0.9843,0.9843,0.9843,0.9843,0
1983-01-16,0.954,0.954,0.954,0.954,0
1983-01-23,0.9556,0.9556,0.9556,0.9556,0
1983-01-30,0.9385,0.9385,0.9385,0.9385,0
1983-02-06,0.9658,0.9658,0.9658,0.9658,0
1983-02-13,0.9658,0.9658,0.9658,0.9658,0
1983-02-20,0.9601,0.9601,0.9601,0.9601,0
1983-02-27,0.9608,0.9608,0.9608,0.9608,0
1983-03-06,0.9561,0.9561,0.9561,0.9561,-1
1983-03-13,0.955,0.955,0.955,0.955,-1
1983-03-20,0.939,0.939,0.939,0.939,-1
1983-03-27,0.9344,0.9344,0.9344,0.9344,-1
1983-04-03,0.9346,0.9346,0.9346,0.9346,0
1983-04-10,0.9297,0.9297,0.9297,0.9297,-1
1983-04-17,0.927,0.927,0.927,0.927,-1
1983-04-24,0.9228,0.9228,0.9228,0.9228,-1
1983-05-01,0.9276,0.9276,0.9276,0.9276,0
1983-05-08,0.9255,0.9255,0.9255,0.9255,-1
1983-05-15,0.9162,0.9162,0.9162,0.9162,-1
1983-05-22,0.9051,0.9051,0.9051,0.9051,-1
1983-05-29,0.8929,0.8929,0.8929,0.8929,-1
1983-06-05,0.8882,0.8882,0.8882,0.8882,-1
1983-06-12,0.8894,0.8894,0.8894,0.8894,0
1983-06-19,0.8955,0.8955,0.8955,0.8955,0
1983-06-26,0.8908,0.8908,0.8908,0.8908,-1
1983-07-03,0.879,0.879,0.879,0.879,-1
1983-07-10,0.8702,0.8702,0.8702,0.8702,-1
1983-07-17,0.8734,0.8734,0.8734,0.8734,0
1983-07-24,0.8564,0.8564,0.8564,0.8564,-1
1983-07-31,0.8432,0.8432,0.8432,0.8432,-1
1983-08-07,0.8303,0.8303,0.8303,0.8303,-1
1983-08-14,0.8516,0.8516,0.8516,0.8516,0
1983-08-21,0.8467,0.8467,0.8467,0.8467,-1
1983-08-28,0.8389,0.8389,0.8389,0.8389,-1
1983-09-04,0.8462,0.8462,0.8462,0.8462,0
1983-09-11,0.8432,0.8432,0.8432,0.8432,-1
1983-09-18,0.8465,0.8465,0.8465,0.8465,0
1983-09-25,0.8528,0.8528,0.8528,0.8528,0
1983-10-02,0.87,0.87,0.87,0.87,0
1983-10-09,0.8558,0.8558,0.8558,0.8558,0
1983-10-16,0.8659,0.8659,0.8659,0.8659,0
1983-10-23,0.8566,0.8566,0.8566,0.8566,0
1983-10-30,0.8408,0.8408,0.8408,0.8408,0
1983-11-06,0.8386,0.8386,0.8386,0.8386,-1
1983-11-13,0.8311,0.8311,0.8311,0.8311,-1
1983-11-20,0.8275,0.8275,0.8275,0.8275,-1
1983-11-27,0.8282,0.8282,0.8282,0.8282,0
1983-12-04,0.817,0.817,0.817,0.817,-1
1983-12-11,0.8079,0.8079,0.8079,0.8079,-1
1983-12-18,0.8082,0.8082,0.8082,0.8082,0
1983-12-25,0.8226,0.8226,0.8226,0.8226,0
1984-01-01,0.7992,0.7992,0.7992,0.7992,-1
1984-01-08,0.7967,0.7967,0.7967,0.7967,-1
1984-01-15,0.7949,0.7949,0.7949,0.7949,-1
1984-01-22,0.7948,0.7948,0.7948,0.7948,-1
1984-01-29,0.8112,0.8112,0.8112,0.8112,0
1984-02-05,0.8139,0.8139,0.8139,0.8139,0
1984-02-12,0.8299,0.8299,0.8299,0.8299,0
1984-02-19,0.846,0.846,0.846,0.846,0
1984-02-26,0.8623,0.8623,0.8623,0.8623,0
1984-03-04,0.8628,0.8628,0.8628,0.8628,0
1984-03-11,0.8486,0.8486,0.8486,0.8486,0
1984-03-18,0.8475,0.8475,0.8475,0.8475,0
1984-03-25,0.8584,0.8584,0.8584,0.8584,0
1984-04-01,0.8503,0.8503,0.8503,0.8503,0
1984-04-08,0.8481,0.8481,0.8481,0.8481,0
1984-04-15,0.8419,0.8419,0.8419,0.8419,0
1984-04-22,0.8295,0.8295,0.8295,0.8295,0
1984-04-29,0.8227,0.8227,0.8227,0.8227,-1
1984-05-06,0.8065,0.8065,0.8065,0.8065,-1
1984-05-13,0.8068,0.8068,0.8068,0.8068,0
1984-05-20,0.8197,0.8197,0.8197,0.8197,0
1984-05-27,0.8283,0.8283,0.8283,0.8283,0
1984-06-03,0.8262,0.8262,0.8262,0.8262,-1
1984-06-10,0.8135,0.8135,0.8135,0.8135,-1
1984-06-17,0.8028,0.8028,0.8028,0.8028,-1
1984-06-24,0.803,0.803,0.803,0.803,0
1984-07-01,0.7893,0.7893,0.7893,0.7893,-1
1984-07-08,0.7876,0.7876,0.7876,0.7876,-1
1984-07-15,0.7829,0.7829,0.7829,0.7829,-1
1984-07-22,0.7759,0.7759,0.7759,0.7759,-1
1984-07-29,0.78,0.78,0.78,0.78,0
1984-08-05,0.7715,0.7715,0.7715,0.7715,-1
1984-08-12,0.7812,0.7812,0.7812,0.7812,0
1984-08-19,0.777,0.777,0.777,0.777,-1
1984-08-26,0.7736,0.7736,0.7736,0.7736,-1
1984-09-02,0.7524,0.7524,0.7524,0.7524,-1
1984-09-09,0.7386,0.7386,0.7386,0.7386,-1
1984-09-16,0.7223,0.7223,0.7223,0.7223,-1
1984-09-23,0.7303,0.7303,0.7303,0.7303,0
1984-09-30,0.733,0.733,0.733,0.733,0
1984-10-07,0.7209,0.7209,0.7209,0.7209,-1
1984-10-14,0.7262,0.7262,0.7262,0.7262,0
1984-10-21,0.7357,0.7357,0.7357,0.7357,0
1984-10-28,0.7565,0.7565,0.7565,0.7565,0
1984-11-04,0.7583,0.7583,0.7583,0.7583,0
1984-11-11,0.7532,0.7532,0.7532,0.7532,0
1984-11-18,0.7381,0.7381,0.7381,0.7381,0
1984-11-25,0.7227,0.7227,0.7227,0.7227,0
1984-12-02,0.7252,0.7252,0.7252,0.7252,0
1984-12-09,0.7214,0.7214,0.7214,0.7214,-1
1984-12-16,0.7188,0.7188,0.7188,0.7188,-1
1984-12-23,0.713,0.713,0.713,0.713,-1
1984-12-30,0.7086,0.7086,0.7086,0.7086,-1
1985-01-06,0.7106,0.7106,0.7106,0.7106,0
1985-01-13,0.7048,0.7048,0.7048,0.7048,-1
1985-01-20,0.7076,0.7076,0.7076,0.7076,0
1985-01-27,0.7062,0.7062,0.7062,0.7062,-1
1985-02-03,0.6902,0.6902,0.6902,0.6902,-1
1985-02-10,0.6844,0.6844,0.6844,0.6844,-1
1985-02-17,0.6598,0.6598,0.6598,0.6598,-1
