Date,Open,High,Low,Close,Forecast
2000-07-16,1.6505,1.6858,1.6461,1.6605,0
2000-07-23,1.6601,1.6788,1.6424,1.6757,0
2000-07-30,1.6745,1.7166,1.6627,1.7055,0
2000-08-06,1.7055,1.7246,1.6969,1.7218,1
2000-08-13,1.7206,1.7257,1.7023,1.7213,1
2000-08-20,1.721,1.7494,1.704,1.7091,0
2000-08-27,1.709,1.749,1.7062,1.7247,0
2000-09-03,1.7246,1.7917,1.7185,1.7828,0
2000-09-10,1.789,1.79,1.7496,1.7865,0
2000-09-17,1.786,1.7901,1.7163,1.7333,0
2000-09-24,1.7263,1.7435,1.7168,1.7247,0
2000-10-01,1.724,1.758,1.721,1.7494,0
2000-10-08,1.7487,1.7717,1.7273,1.7703,1
2000-10-15,1.7695,1.7989,1.7504,1.7817,1
2000-10-22,1.784,1.8305,1.783,1.8057,1
2000-10-29,1.8065,1.8127,1.745,1.7537,0
2000-11-05,1.7558,1.7857,1.748,1.7717,0
2000-11-12,1.7689,1.8013,1.757,1.7995,1
2000-11-19,1.8,1.8179,1.7871,1.8057,1
2000-11-26,1.808,1.8085,1.7215,1.7223,0
2000-12-03,1.7223,1.73,1.69,1.7143,-1
2000-12-10,1.7008,1.7261,1.6746,1.6823,-1
2000-12-17,1.681,1.698,1.643,1.6445,-1
